"name","proportions","similarity"
"SBS7b+SBS93","SBS7b=0.24;SBS93=0.76","0.67178493314455"
"SBS32+SBS93","SBS32=0.31;SBS93=0.69","0.671734949033389"
"SBS18+SBS92","SBS18=0.16;SBS92=0.84","0.670579284719653"
"SBS37+SBS84","SBS37=0.57;SBS84=0.43","0.670507871712213"
"SBS15+SBS26","SBS15=0.53;SBS26=0.47","0.670331105857602"
"SBS31+SBS92","SBS31=0.19;SBS92=0.81","0.669697962774465"
"SBS10b+SBS92","SBS10b=0.07;SBS92=0.93","0.669557204122173"
"SBS25+SBS58","SBS25=0.83;SBS58=0.17","0.669399380550073"
"SBS23+SBS39","SBS23=0.28;SBS39=0.72","0.669303066964354"
"SBS7b+SBS92","SBS7b=0.12;SBS92=0.88","0.669217029698757"
"SBS9+SBS44","SBS9=0.65;SBS44=0.35","0.668997959077691"
"SBS19+SBS94","SBS19=0.21;SBS94=0.79","0.668730893112557"
"SBS30+SBS93","SBS30=0.27;SBS93=0.73","0.668538095655558"
"SBS41+SBS94","SBS41=0.33;SBS94=0.67","0.668018395650204"
"SBS6+SBS23","SBS6=0.68;SBS23=0.32","0.667543169182061"
"SBS6+SBS84","SBS6=0.61;SBS84=0.39","0.667516194021759"
"SBS30+SBS92","SBS30=0.13;SBS92=0.87","0.667382359369619"
"SBS9+SBS35","SBS9=0.65;SBS35=0.35","0.667348347771066"
"SBS9+SBS39","SBS9=0.53;SBS39=0.47","0.667089090340018"
"SBS19+SBS92","SBS19=0.12;SBS92=0.88","0.666856901990949"
"SBS10c+SBS92","SBS10c=0.14;SBS92=0.86","0.666487786199422"
"SBS15+SBS19","SBS15=0.6;SBS19=0.4","0.666440438794306"
"SBS37+SBS42","SBS37=0.52;SBS42=0.48","0.666403376513298"
"SBS1+SBS23","SBS1=0.42;SBS23=0.58","0.666381361685489"
"SBS39+SBS94","SBS39=0.43;SBS94=0.57","0.666302756409869"
"SBS39+SBS42","SBS39=0.61;SBS42=0.39","0.665602557254217"
"SBS6+SBS7c","SBS6=0.74;SBS7c=0.26","0.664881567082886"
"SBS17a+SBS92","SBS17a=0.06;SBS92=0.94","0.664796842777743"
"SBS6+SBS7d","SBS6=0.76;SBS7d=0.24","0.664760498003344"
"SBS28+SBS92","SBS28=0.06;SBS92=0.94","0.664651012239026"
"SBS44+SBS93","SBS44=0.35;SBS93=0.65","0.664343939779227"
"SBS87+SBS89","SBS87=0.3;SBS89=0.7","0.663801351766682"
"SBS22+SBS92","SBS22=0.1;SBS92=0.9","0.663761881157392"
"SBS16+SBS25","SBS16=0.12;SBS25=0.88","0.663649249325215"
"SBS25+SBS46","SBS25=0.83;SBS46=0.17","0.663455210425299"
"SBS46+SBS92","SBS46=0.15;SBS92=0.85","0.663439677921614"
"SBS11+SBS94","SBS11=0.21;SBS94=0.79","0.663310854999371"
"SBS7c+SBS92","SBS7c=0.09;SBS92=0.91","0.663256537331871"
"SBS1+SBS37","SBS1=0.28;SBS37=0.72","0.663016356810226"
"SBS2+SBS25","SBS2=0.05;SBS25=0.95","0.662870472708417"
"SBS2+SBS92","SBS2=0.05;SBS92=0.95","0.662724420592127"
"SBS25+SBS29","SBS25=0.85;SBS29=0.15","0.662597293724105"
"SBS27+SBS92","SBS27=0.07;SBS92=0.93","0.662006815458351"
"SBS34+SBS92","SBS34=0.06;SBS92=0.94","0.661988307543396"
"SBS59+SBS92","SBS59=0.05;SBS92=0.95","0.661635703744389"
"SBS90+SBS92","SBS90=0.06;SBS92=0.94","0.661577007428818"
"SBS25+SBS88","SBS25=0.88;SBS88=0.12","0.661520303823337"
"SBS11+SBS15","SBS11=0.39;SBS15=0.61","0.661465212116405"
"SBS15+SBS32","SBS15=0.54;SBS32=0.46","0.661371912962219"
"SBS15+SBS86","SBS15=0.55;SBS86=0.45","0.661234792367661"
"SBS1+SBS35","SBS1=0.31;SBS35=0.69","0.660973326593446"
"SBS43+SBS92","SBS43=0.08;SBS92=0.92","0.660959026158864"
"SBS89+SBS93","SBS89=0.51;SBS93=0.49","0.660390328636528"
"SBS6+SBS36","SBS6=0.73;SBS36=0.27","0.660294024150882"
"SBS24+SBS93","SBS24=0.34;SBS93=0.66","0.659530386998219"
"SBS6+SBS30","SBS6=0.69;SBS30=0.31","0.659444060378887"
"SBS42+SBS94","SBS42=0.32;SBS94=0.68","0.659419594786202"
"SBS37+SBS92","SBS37=0.15;SBS92=0.85","0.659141582314094"
"SBS4+SBS92","SBS4=0.13;SBS92=0.87","0.659041772266563"
"SBS23+SBS37","SBS23=0.35;SBS37=0.65","0.658583442200718"
"SBS6+SBS17a","SBS6=0.82;SBS17a=0.18","0.65829926354929"
"SBS12+SBS25","SBS12=0.14;SBS25=0.86","0.658151282436853"
"SBS20+SBS92","SBS20=0.07;SBS92=0.93","0.658058426266657"
"SBS58+SBS92","SBS58=0.1;SBS92=0.9","0.657893415311781"
"SBS31+SBS94","SBS31=0.29;SBS94=0.71","0.657776528897677"
"SBS6+SBS32","SBS6=0.66;SBS32=0.34","0.657698282667007"
"SBS15+SBS50","SBS15=0.57;SBS50=0.43","0.657560098388179"
"SBS15+SBS47","SBS15=0.6;SBS47=0.4","0.657313335381011"
"SBS88+SBS92","SBS88=0.08;SBS92=0.92","0.657223991560361"
"SBS15+SBS51","SBS15=0.56;SBS51=0.44","0.657112478478001"
"SBS36+SBS92","SBS36=0.06;SBS92=0.94","0.656740219909332"
"SBS30+SBS94","SBS30=0.22;SBS94=0.78","0.656707498533339"
"SBS44+SBS94","SBS44=0.3;SBS94=0.7","0.656706985254882"
"SBS7d+SBS92","SBS7d=0.05;SBS92=0.95","0.65662119934265"
"SBS25+SBS85","SBS25=0.87;SBS85=0.13","0.65620247908574"
"SBS25+SBS26","SBS25=0.88;SBS26=0.12","0.656163237937772"
"SBS15+SBS84","SBS15=0.52;SBS84=0.48","0.65607601884853"
"SBS2+SBS6","SBS2=0.14;SBS6=0.86","0.655914942936428"
"SBS84+SBS89","SBS84=0.31;SBS89=0.69","0.655870472824697"
"SBS15+SBS30","SBS15=0.58;SBS30=0.42","0.655840191190224"
"SBS17b+SBS94","SBS17b=0.1;SBS94=0.9","0.655829647268697"
"SBS25+SBS89","SBS25=0.75;SBS89=0.25","0.655711541214217"
"SBS7b+SBS94","SBS7b=0.19;SBS94=0.81","0.655575395182081"
"SBS55+SBS92","SBS55=0.04;SBS92=0.96","0.655418625737561"
"SBS53+SBS92","SBS53=0.04;SBS92=0.96","0.655161876664876"
"SBS7a+SBS9","SBS7a=0.17;SBS9=0.83","0.654851522394458"
"SBS58+SBS94","SBS58=0.25;SBS94=0.75","0.654740024555132"
"SBS52+SBS92","SBS52=0.03;SBS92=0.97","0.654651511918041"
"SBS9+SBS24","SBS9=0.68;SBS24=0.32","0.654600986270087"
"SBS18+SBS25","SBS18=0.11;SBS25=0.89","0.654593202644022"
"SBS7a+SBS15","SBS7a=0.29;SBS15=0.71","0.65441436946716"
"SBS10d+SBS92","SBS10d=0.03;SBS92=0.97","0.654389923059492"
"SBS25+SBS47","SBS25=0.91;SBS47=0.09","0.654250541811231"
"SBS10b+SBS25","SBS10b=0.05;SBS25=0.95","0.653993006688586"
"SBS25+SBS35","SBS25=0.86;SBS35=0.14","0.653875491514747"
"SBS20+SBS25","SBS20=0.08;SBS25=0.92","0.653706683941096"
"SBS60+SBS92","SBS60=0.01;SBS92=0.99","0.65360190640726"
"SBS14+SBS92","SBS14=0.03;SBS92=0.97","0.65360143547804"
"SBS23+SBS89","SBS23=0.24;SBS89=0.76","0.65356732069472"
"SBS31+SBS39","SBS31=0.36;SBS39=0.64","0.653478467582666"
"SBS91+SBS92","SBS91=0.01;SBS92=0.99","0.653146635552592"
"SBS1+SBS19","SBS1=0.44;SBS19=0.56","0.653074776164136"
"SBS32+SBS94","SBS32=0.25;SBS94=0.75","0.65307203344559"
"SBS56+SBS92","SBS56=0.01;SBS92=0.99","0.653065208477003"
"SBS38+SBS92","SBS38=0.01;SBS92=0.99","0.653017766172199"
"SBS10a+SBS92","SBS10a=0.01;SBS92=0.99","0.652898388944666"
"SBS49+SBS92","SBS49=0.01;SBS92=0.99","0.652879960201857"
"SBS25+SBS51","SBS25=0.9;SBS51=0.1","0.652786604911902"
"SBS13+SBS92","SBS13=0.01;SBS92=0.99","0.652744294854829"
"SBS15+SBS42","SBS15=0.46;SBS42=0.54","0.652729898905047"
"SBS45+SBS92","SBS45=0.01;SBS92=0.99","0.652668202322457"
"SBS48+SBS92","SBS48=0;SBS92=1","0.652650192686701"
"SBS12+SBS92","SBS12=0;SBS92=1","0.652625128241735"
"SBS16+SBS92","SBS16=0;SBS92=1","0.652625128241735"
"SBS21+SBS92","SBS21=0;SBS92=1","0.652625128241735"
"SBS26+SBS92","SBS26=0;SBS92=1","0.652625128241735"
"SBS33+SBS92","SBS33=0;SBS92=1","0.652625128241735"
"SBS54+SBS92","SBS54=0;SBS92=1","0.652625128241735"
"SBS10c+SBS25","SBS10c=0.1;SBS25=0.9","0.652541149389409"
"SBS7d+SBS25","SBS7d=0.06;SBS25=0.94","0.652073416223933"
"SBS6+SBS90","SBS6=0.82;SBS90=0.18","0.651876362438125"
"SBS17a+SBS25","SBS17a=0.04;SBS25=0.96","0.651279018811136"
"SBS25+SBS28","SBS25=0.96;SBS28=0.04","0.650993342131139"
"SBS25+SBS59","SBS25=0.96;SBS59=0.04","0.650551209346381"
"SBS15+SBS23","SBS15=0.6;SBS23=0.4","0.650193610790966"
"SBS6+SBS21","SBS6=0.78;SBS21=0.22","0.650032884525152"
"SBS26+SBS94","SBS26=0.24;SBS94=0.76","0.649757272884109"
"SBS1+SBS11","SBS1=0.44;SBS11=0.56","0.649602813351726"
"SBS25+SBS52","SBS25=0.97;SBS52=0.03","0.649258947436648"
"SBS25+SBS53","SBS25=0.95;SBS53=0.05","0.649155686384497"
"SBS31+SBS87","SBS31=0.53;SBS87=0.47","0.648858909486794"
"SBS35+SBS93","SBS35=0.35;SBS93=0.65","0.648753387438651"
"SBS57+SBS94","SBS57=0.23;SBS94=0.77","0.648331867151225"
"SBS6+SBS27","SBS6=0.82;SBS27=0.18","0.648275108655542"
"SBS12+SBS94","SBS12=0.25;SBS94=0.75","0.648004121697461"
"SBS6+SBS34","SBS6=0.84;SBS34=0.16","0.647832500387832"
"SBS23+SBS87","SBS23=0.43;SBS87=0.57","0.647642137642728"
"SBS1+SBS41","SBS1=0.3;SBS41=0.7","0.647621812881446"
"SBS89+SBS94","SBS89=0.44;SBS94=0.56","0.647497522603017"
"SBS41+SBS42","SBS41=0.49;SBS42=0.51","0.647324036270684"
"SBS7a+SBS94","SBS7a=0.13;SBS94=0.87","0.646954867158701"
"SBS6+SBS59","SBS6=0.86;SBS59=0.14","0.64693988550313"
"SBS25+SBS91","SBS25=0.98;SBS91=0.02","0.646679863241315"
"SBS7c+SBS25","SBS7c=0.04;SBS25=0.96","0.646644402073533"
"SBS39+SBS93","SBS39=0.47;SBS93=0.53","0.646635116361271"
"SBS13+SBS25","SBS13=0.02;SBS25=0.98","0.646599101747428"
"SBS25+SBS36","SBS25=0.97;SBS36=0.03","0.64624733837852"
"SBS25+SBS54","SBS25=0.97;SBS54=0.03","0.64619194657484"
"SBS11+SBS39","SBS11=0.25;SBS39=0.75","0.645843136382974"
"SBS4+SBS25","SBS4=0.05;SBS25=0.95","0.645828512709899"
"SBS41+SBS84","SBS41=0.55;SBS84=0.45","0.645805426595393"
"SBS6+SBS53","SBS6=0.81;SBS53=0.19","0.645771299960801"
"SBS25+SBS49","SBS25=0.99;SBS49=0.01","0.645738552958637"
"SBS85+SBS94","SBS85=0.25;SBS94=0.75","0.645611827971279"
"SBS21+SBS25","SBS21=0.02;SBS25=0.98","0.645610590279364"
"SBS10c+SBS15","SBS10c=0.43;SBS15=0.57","0.645562239531486"
"SBS25+SBS43","SBS25=0.98;SBS43=0.02","0.645535659080792"
"SBS25+SBS38","SBS25=0.99;SBS38=0.01","0.645279913978183"
"SBS4+SBS15","SBS4=0.48;SBS15=0.52","0.645240184056996"
"SBS6+SBS54","SBS6=0.8;SBS54=0.2","0.645204431527713"
"SBS25+SBS33","SBS25=0.99;SBS33=0.01","0.645140179567147"
"SBS25+SBS48","SBS25=0.99;SBS48=0.01","0.645096868473459"
"SBS39+SBS84","SBS39=0.66;SBS84=0.34","0.645064083848992"
"SBS8+SBS25","SBS8=0.03;SBS25=0.97","0.644889955154728"
"SBS7a+SBS93","SBS7a=0.17;SBS93=0.83","0.644886768481773"
"SBS10d+SBS25","SBS10d=0.01;SBS25=0.99","0.644864212582949"
"SBS25+SBS45","SBS25=0.99;SBS45=0.01","0.644814661948082"
"SBS25+SBS34","SBS25=0.99;SBS34=0.01","0.644812892293104"
"SBS1+SBS8","SBS1=0.27;SBS8=0.73","0.644801222018021"
"SBS14+SBS25","SBS14=0.01;SBS25=0.99","0.644758947191474"
"SBS10a+SBS25","SBS10a=0;SBS25=1","0.644682269833158"
"SBS22+SBS25","SBS22=0;SBS25=1","0.644682269833158"
"SBS25+SBS27","SBS25=1;SBS27=0","0.644682269833158"
"SBS25+SBS55","SBS25=1;SBS55=0","0.644682269833158"
"SBS25+SBS56","SBS25=1;SBS56=0","0.644682269833158"
"SBS25+SBS60","SBS25=1;SBS60=0","0.644682269833158"
"SBS25+SBS90","SBS25=1;SBS90=0","0.644682269833158"
"SBS6+SBS10d","SBS6=0.85;SBS10d=0.15","0.644590477668667"
"SBS15+SBS17b","SBS15=0.79;SBS17b=0.21","0.643808279269486"
"SBS6+SBS13","SBS6=0.87;SBS13=0.13","0.643807991863409"
"SBS6+SBS87","SBS6=0.71;SBS87=0.29","0.642504636522548"
"SBS39+SBS44","SBS39=0.63;SBS44=0.37","0.642371191342438"
"SBS6+SBS52","SBS6=0.87;SBS52=0.13","0.641762989039681"
"SBS6+SBS43","SBS6=0.81;SBS43=0.19","0.6417579030094"
"SBS19+SBS39","SBS19=0.25;SBS39=0.75","0.641141753345673"
"SBS6+SBS28","SBS6=0.88;SBS28=0.12","0.640630574343181"
"SBS23+SBS41","SBS23=0.37;SBS41=0.63","0.640098091382624"
"SBS8+SBS9","SBS8=0.36;SBS9=0.64","0.639512345822492"
"SBS9+SBS86","SBS9=0.74;SBS86=0.26","0.639317808412178"
"SBS15+SBS22","SBS15=0.65;SBS22=0.35","0.639071766436296"
"SBS6+SBS45","SBS6=0.85;SBS45=0.15","0.639060727468791"
"SBS1+SBS85","SBS1=0.35;SBS85=0.65","0.638897642497036"
"SBS86+SBS94","SBS86=0.21;SBS94=0.79","0.638707304517666"
"SBS6+SBS38","SBS6=0.87;SBS38=0.13","0.6384660657689"
"SBS16+SBS94","SBS16=0.18;SBS94=0.82","0.6384470595115"
"SBS6+SBS56","SBS6=0.88;SBS56=0.12","0.638251394732783"
"SBS88+SBS94","SBS88=0.18;SBS94=0.82","0.638101028820544"
"SBS9+SBS50","SBS9=0.76;SBS50=0.24","0.638073868531596"
"SBS31+SBS44","SBS31=0.49;SBS44=0.51","0.637868142271904"
"SBS15+SBS24","SBS15=0.53;SBS24=0.47","0.63783221080394"
"SBS7b+SBS39","SBS7b=0.24;SBS39=0.76","0.637313998400006"
"SBS6+SBS44","SBS6=0.71;SBS44=0.29","0.636790364320755"
"SBS46+SBS94","SBS46=0.25;SBS94=0.75","0.636625059349932"
"SBS42+SBS89","SBS42=0.36;SBS89=0.64","0.636093818612847"
"SBS6+SBS33","SBS6=0.87;SBS33=0.13","0.636089497213231"
"SBS9+SBS29","SBS9=0.73;SBS29=0.27","0.635912913839599"
"SBS44+SBS87","SBS44=0.55;SBS87=0.45","0.63591176775552"
"SBS6+SBS14","SBS6=0.86;SBS14=0.14","0.635700884743699"
"SBS9+SBS58","SBS9=0.73;SBS58=0.27","0.635115895039898"
"SBS12+SBS84","SBS12=0.47;SBS84=0.53","0.63504587412983"
"SBS19+SBS89","SBS19=0.22;SBS89=0.78","0.635022523147612"
"SBS6+SBS20","SBS6=0.83;SBS20=0.17","0.634748037378852"
"SBS6+SBS10b","SBS6=0.9;SBS10b=0.1","0.633996003123362"
"SBS8+SBS84","SBS8=0.57;SBS84=0.43","0.63398771773554"
"SBS6+SBS91","SBS6=0.9;SBS91=0.1","0.633847082297625"
"SBS29+SBS93","SBS29=0.27;SBS93=0.73","0.633404345424582"
"SBS84+SBS85","SBS84=0.52;SBS85=0.48","0.633209178823759"
"SBS39+SBS87","SBS39=0.68;SBS87=0.32","0.633192496717243"
"SBS7b+SBS89","SBS7b=0.21;SBS89=0.79","0.632906261331259"
"SBS6+SBS55","SBS6=0.89;SBS55=0.11","0.632526937077812"
"SBS6+SBS15","SBS6=0.74;SBS15=0.26","0.632202725868321"
"SBS31+SBS89","SBS31=0.32;SBS89=0.68","0.63181330312536"
"SBS1+SBS44","SBS1=0.31;SBS44=0.69","0.631777652206785"
"SBS37+SBS89","SBS37=0.36;SBS89=0.64","0.63144290709972"
"SBS30+SBS39","SBS30=0.28;SBS39=0.72","0.631035835275024"
"SBS31+SBS41","SBS31=0.47;SBS41=0.53","0.630920756475703"
"SBS15+SBS18","SBS15=0.59;SBS18=0.41","0.630692821265605"
"SBS11+SBS37","SBS11=0.33;SBS37=0.67","0.630358748744144"
"SBS15+SBS29","SBS15=0.58;SBS29=0.42","0.630305806907369"
"SBS6+SBS49","SBS6=0.94;SBS49=0.06","0.630278232392177"
"SBS6+SBS10a","SBS6=0.95;SBS10a=0.05","0.630113474279189"
"SBS37+SBS87","SBS37=0.58;SBS87=0.42","0.629577644890317"
"SBS42+SBS85","SBS42=0.57;SBS85=0.43","0.629332030864501"
"SBS31+SBS84","SBS31=0.51;SBS84=0.49","0.629189851395657"
"SBS19+SBS37","SBS19=0.33;SBS37=0.67","0.628841697003579"
"SBS11+SBS87","SBS11=0.41;SBS87=0.59","0.628736677552358"
"SBS31+SBS37","SBS31=0.45;SBS37=0.55","0.628631459301285"
"SBS46+SBS93","SBS46=0.3;SBS93=0.7","0.628303815457021"
"SBS1+SBS7b","SBS1=0.46;SBS7b=0.54","0.628251556306953"
"SBS1+SBS12","SBS1=0.36;SBS12=0.64","0.628110217155812"
"SBS7c+SBS15","SBS7c=0.3;SBS15=0.7","0.627796822391625"
"SBS1+SBS58","SBS1=0.37;SBS58=0.63","0.627745614792389"
"SBS4+SBS9","SBS4=0.28;SBS9=0.72","0.627327981023317"
"SBS10b+SBS94","SBS10b=0.09;SBS94=0.91","0.627155431880352"
"SBS6+SBS60","SBS6=0.97;SBS60=0.03","0.626962207603288"
"SBS2+SBS94","SBS2=0.07;SBS94=0.93","0.626942342008042"
"SBS58+SBS93","SBS58=0.27;SBS93=0.73","0.626928832499395"
"SBS19+SBS87","SBS19=0.41;SBS87=0.59","0.62677949597147"
"SBS46+SBS84","SBS46=0.5;SBS84=0.5","0.626674998109527"
"SBS6+SBS48","SBS6=0.98;SBS48=0.02","0.626226529886838"
"SBS7d+SBS15","SBS7d=0.27;SBS15=0.73","0.626184939855419"
"SBS1+SBS46","SBS1=0.33;SBS46=0.67","0.626024291221607"
"SBS51+SBS94","SBS51=0.18;SBS94=0.82","0.625924231749269"
"SBS1+SBS6","SBS1=0.03;SBS6=0.97","0.625719549866664"
"SBS50+SBS93","SBS50=0.24;SBS93=0.76","0.625656255608721"
"SBS23+SBS85","SBS23=0.43;SBS85=0.57","0.625606263551979"
"SBS26+SBS84","SBS26=0.46;SBS84=0.54","0.625428490227179"
"SBS18+SBS93","SBS18=0.25;SBS93=0.75","0.625222207141832"
"SBS35+SBS37","SBS35=0.46;SBS37=0.54","0.624689122501402"
"SBS32+SBS39","SBS32=0.3;SBS39=0.7","0.624340595876012"
"SBS47+SBS94","SBS47=0.15;SBS94=0.85","0.624181852398958"
"SBS41+SBS89","SBS41=0.33;SBS89=0.67","0.624134162854384"
"SBS8+SBS93","SBS8=0.35;SBS93=0.65","0.623900737073219"
"SBS1+SBS24","SBS1=0.34;SBS24=0.66","0.623003817257695"
"SBS11+SBS89","SBS11=0.21;SBS89=0.79","0.622996762278496"
"SBS35+SBS87","SBS35=0.55;SBS87=0.45","0.622519904092748"
"SBS54+SBS94","SBS54=0.11;SBS94=0.89","0.62227977677556"
"SBS10c+SBS94","SBS10c=0.16;SBS94=0.84","0.621716342168648"
"SBS12+SBS42","SBS12=0.41;SBS42=0.59","0.621608102310195"
"SBS42+SBS57","SBS42=0.61;SBS57=0.39","0.621516766048147"
"SBS8+SBS23","SBS8=0.65;SBS23=0.35","0.621438103227937"
"SBS22+SBS94","SBS22=0.13;SBS94=0.87","0.621311264233672"
"SBS7b+SBS44","SBS7b=0.35;SBS44=0.65","0.621126048739741"
"SBS1+SBS30","SBS1=0.41;SBS30=0.59","0.621098472460903"
"SBS15+SBS17a","SBS15=0.8;SBS17a=0.2","0.620146043533202"
"SBS50+SBS94","SBS50=0.15;SBS94=0.85","0.619634172666193"
"SBS41+SBS87","SBS41=0.56;SBS87=0.44","0.618922451803063"
"SBS9+SBS93","SBS9=0.52;SBS93=0.48","0.61842147955423"
"SBS4+SBS93","SBS4=0.28;SBS93=0.72","0.617617098222385"
"SBS44+SBS89","SBS44=0.32;SBS89=0.68","0.617270703887635"
"SBS2+SBS9","SBS2=0.09;SBS9=0.91","0.617210314618505"
"SBS9+SBS51","SBS9=0.78;SBS51=0.22","0.617159580634041"
"SBS7d+SBS94","SBS7d=0.09;SBS94=0.91","0.617123604695686"
"SBS30+SBS37","SBS30=0.36;SBS37=0.64","0.616987679815368"
"SBS21+SBS94","SBS21=0.1;SBS94=0.9","0.616968607877193"
"SBS15+SBS44","SBS15=0.55;SBS44=0.45","0.616557037795824"
"SBS32+SBS37","SBS32=0.4;SBS37=0.6","0.616197704055363"
"SBS35+SBS84","SBS35=0.52;SBS84=0.48","0.615805816689514"
"SBS9+SBS18","SBS9=0.78;SBS18=0.22","0.615795097289293"
"SBS1+SBS57","SBS1=0.39;SBS57=0.61","0.615729791362935"
"SBS42+SBS58","SBS42=0.6;SBS58=0.4","0.615691641434343"
"SBS2+SBS15","SBS2=0.16;SBS15=0.84","0.615660340755043"
"SBS42+SBS88","SBS42=0.66;SBS88=0.34","0.615513741780888"
"SBS28+SBS94","SBS28=0.06;SBS94=0.94","0.615393866537152"
"SBS57+SBS84","SBS57=0.44;SBS84=0.56","0.61501810560318"
"SBS42+SBS46","SBS42=0.57;SBS46=0.43","0.61469563926749"
"SBS16+SBS84","SBS16=0.38;SBS84=0.62","0.614587174814311"
"SBS58+SBS84","SBS58=0.46;SBS84=0.54","0.614219972481908"
"SBS17a+SBS94","SBS17a=0.06;SBS94=0.94","0.614191881449704"
"SBS12+SBS23","SBS12=0.55;SBS23=0.45","0.614053920209589"
"SBS1+SBS15","SBS1=0.26;SBS15=0.74","0.613959573071115"
"SBS7b+SBS37","SBS7b=0.31;SBS37=0.69","0.613832428063253"
"SBS85+SBS89","SBS85=0.27;SBS89=0.73","0.613707864568911"
"SBS27+SBS94","SBS27=0.07;SBS94=0.93","0.613616164970198"
"SBS11+SBS41","SBS11=0.35;SBS41=0.65","0.613241936396618"
"SBS7a+SBS89","SBS7a=0.14;SBS89=0.86","0.613196464819899"
"SBS26+SBS42","SBS26=0.39;SBS42=0.61","0.612754393936839"
"SBS9+SBS20","SBS9=0.84;SBS20=0.16","0.612579546869444"
"SBS51+SBS93","SBS51=0.22;SBS93=0.78","0.612459985945467"
"SBS15+SBS90","SBS15=0.8;SBS90=0.2","0.612338388626264"
"SBS24+SBS94","SBS24=0.15;SBS94=0.85","0.612253874181631"
"SBS86+SBS93","SBS86=0.23;SBS93=0.77","0.612099211082864"
"SBS19+SBS41","SBS19=0.35;SBS41=0.65","0.611770670202507"
"SBS33+SBS94","SBS33=0.06;SBS94=0.94","0.611488365189256"
"SBS15+SBS27","SBS15=0.78;SBS27=0.22","0.611325115105521"
"SBS1+SBS16","SBS1=0.45;SBS16=0.55","0.611281369059433"
"SBS84+SBS88","SBS84=0.61;SBS88=0.39","0.611224363942754"
"SBS15+SBS54","SBS15=0.75;SBS54=0.25","0.610968456500528"
"SBS34+SBS94","SBS34=0.05;SBS94=0.95","0.610429382763136"
"SBS7c+SBS94","SBS7c=0.07;SBS94=0.93","0.610168653112105"
"SBS35+SBS94","SBS35=0.14;SBS94=0.86","0.610090159909058"
"SBS90+SBS94","SBS90=0.05;SBS94=0.95","0.609771189016122"
"SBS15+SBS36","SBS15=0.74;SBS36=0.26","0.609674492407732"
"SBS7a+SBS39","SBS7a=0.17;SBS39=0.83","0.609664217831313"
"SBS43+SBS94","SBS43=0.06;SBS94=0.94","0.60931423768769"
"SBS13+SBS94","SBS13=0.04;SBS94=0.96","0.609160518179012"
"SBS57+SBS89","SBS57=0.24;SBS89=0.76","0.609053399621059"
"SBS42+SBS86","SBS42=0.63;SBS86=0.37","0.608996737877026"
"SBS1+SBS26","SBS1=0.38;SBS26=0.62","0.608610492726638"
"SBS46+SBS89","SBS46=0.28;SBS89=0.72","0.608578926203691"
"SBS59+SBS94","SBS59=0.04;SBS94=0.96","0.608573659661824"
"SBS55+SBS94","SBS55=0.05;SBS94=0.95","0.607975242030523"
"SBS9+SBS46","SBS9=0.76;SBS46=0.24","0.607852571517559"
"SBS10b+SBS15","SBS10b=0.17;SBS15=0.83","0.60781679576692"
"SBS47+SBS93","SBS47=0.19;SBS93=0.81","0.607754476860632"
"SBS31+SBS42","SBS31=0.45;SBS42=0.55","0.607400552377678"
"SBS15+SBS21","SBS15=0.76;SBS21=0.24","0.607282641515869"
"SBS9+SBS16","SBS9=0.83;SBS16=0.17","0.606877039041482"
"SBS12+SBS89","SBS12=0.26;SBS89=0.74","0.606859503397024"
"SBS15+SBS34","SBS15=0.82;SBS34=0.18","0.606261995710123"
"SBS85+SBS93","SBS85=0.24;SBS93=0.76","0.606251839312544"
"SBS1+SBS32","SBS1=0.38;SBS32=0.62","0.606110720849084"
"SBS8+SBS87","SBS8=0.58;SBS87=0.42","0.605984872745611"
"SBS32+SBS41","SBS32=0.42;SBS41=0.58","0.605863984115617"
"SBS31+SBS85","SBS31=0.54;SBS85=0.46","0.605690371198365"
"SBS2+SBS93","SBS2=0.08;SBS93=0.92","0.605309640231327"
"SBS10a+SBS94","SBS10a=0.01;SBS94=0.99","0.605071633726814"
"SBS60+SBS94","SBS60=0.01;SBS94=0.99","0.605068577379502"
"SBS57+SBS93","SBS57=0.22;SBS93=0.78","0.604875825859282"
"SBS10d+SBS94","SBS10d=0.02;SBS94=0.98","0.60477559162141"
"SBS18+SBS94","SBS18=0.03;SBS94=0.97","0.604564792706483"
"SBS56+SBS94","SBS56=0.01;SBS94=0.99","0.604293766272047"
"SBS26+SBS89","SBS26=0.24;SBS89=0.76","0.604149812988877"
"SBS91+SBS94","SBS91=0;SBS94=1","0.604139237968688"
"SBS4+SBS94","SBS4=0;SBS94=1","0.604138585828883"
"SBS8+SBS94","SBS8=0;SBS94=1","0.604138585828883"
"SBS14+SBS94","SBS14=0;SBS94=1","0.604138585828883"
"SBS20+SBS94","SBS20=0;SBS94=1","0.604138585828883"
"SBS29+SBS94","SBS29=0;SBS94=1","0.604138585828883"
"SBS36+SBS94","SBS36=0;SBS94=1","0.604138585828883"
"SBS38+SBS94","SBS38=0;SBS94=1","0.604138585828883"
"SBS45+SBS94","SBS45=0;SBS94=1","0.604138585828883"
"SBS48+SBS94","SBS48=0;SBS94=1","0.604138585828883"
"SBS49+SBS94","SBS49=0;SBS94=1","0.604138585828883"
"SBS52+SBS94","SBS52=0;SBS94=1","0.604138585828883"
"SBS53+SBS94","SBS53=0;SBS94=1","0.604138585828883"
"SBS13+SBS15","SBS13=0.15;SBS15=0.85","0.603932576374902"
"SBS1+SBS4","SBS1=0.35;SBS4=0.65","0.603773254275286"
